Cluster ID,Cluster Name,Year,Cumulative Count
0,Affordable_Design_and_Manufacturing,1897,9
0,Affordable_Design_and_Manufacturing,1898,40
0,Affordable_Design_and_Manufacturing,1899,96
0,Affordable_Design_and_Manufacturing,1900,139
0,Affordable_Design_and_Manufacturing,1901,185
0,Affordable_Design_and_Manufacturing,1902,255
0,Affordable_Design_and_Manufacturing,1903,326
0,Affordable_Design_and_Manufacturing,1904,395
0,Affordable_Design_and_Manufacturing,1905,489
0,Affordable_Design_and_Manufacturing,1906,556
0,Affordable_Design_and_Manufacturing,1907,613
0,Affordable_Design_and_Manufacturing,1908,675
0,Affordable_Design_and_Manufacturing,1909,739
0,Affordable_Design_and_Manufacturing,1910,786
0,Affordable_Design_and_Manufacturing,1911,820
0,Affordable_Design_and_Manufacturing,1912,887
0,Affordable_Design_and_Manufacturing,1913,922
0,Affordable_Design_and_Manufacturing,1914,960
0,Affordable_Design_and_Manufacturing,1915,1001
0,Affordable_Design_and_Manufacturing,1916,1026
0,Affordable_Design_and_Manufacturing,1917,1058
0,Affordable_Design_and_Manufacturing,1918,1082
0,Affordable_Design_and_Manufacturing,1919,1101
0,Affordable_Design_and_Manufacturing,1920,1149
0,Affordable_Design_and_Manufacturing,1921,1228
0,Affordable_Design_and_Manufacturing,1922,1302
0,Affordable_Design_and_Manufacturing,1923,1407
0,Affordable_Design_and_Manufacturing,1924,1505
0,Affordable_Design_and_Manufacturing,1925,1601
0,Affordable_Design_and_Manufacturing,1926,1697
0,Affordable_Design_and_Manufacturing,1927,1787
0,Affordable_Design_and_Manufacturing,1928,1897
0,Affordable_Design_and_Manufacturing,1929,2049
0,Affordable_Design_and_Manufacturing,1930,2197
0,Affordable_Design_and_Manufacturing,1931,2328
0,Affordable_Design_and_Manufacturing,1932,2480
0,Affordable_Design_and_Manufacturing,1933,2606
0,Affordable_Design_and_Manufacturing,1934,2748
0,Affordable_Design_and_Manufacturing,1935,2875
0,Affordable_Design_and_Manufacturing,1936,3003
0,Affordable_Design_and_Manufacturing,1937,3130
0,Affordable_Design_and_Manufacturing,1938,3252
0,Affordable_Design_and_Manufacturing,1939,3347
0,Affordable_Design_and_Manufacturing,1940,3396
0,Affordable_Design_and_Manufacturing,1941,3442
0,Affordable_Design_and_Manufacturing,1942,3468
0,Affordable_Design_and_Manufacturing,1943,3486
0,Affordable_Design_and_Manufacturing,1944,3506
0,Affordable_Design_and_Manufacturing,1945,3542
0,Affordable_Design_and_Manufacturing,1946,3572
0,Affordable_Design_and_Manufacturing,1947,3622
0,Affordable_Design_and_Manufacturing,1948,3696
0,Affordable_Design_and_Manufacturing,1949,3821
0,Affordable_Design_and_Manufacturing,1950,3878
0,Affordable_Design_and_Manufacturing,1951,3960
0,Affordable_Design_and_Manufacturing,1952,4065
0,Affordable_Design_and_Manufacturing,1953,4153
0,Affordable_Design_and_Manufacturing,1954,4277
0,Affordable_Design_and_Manufacturing,1955,4442
0,Affordable_Design_and_Manufacturing,1956,4548
0,Affordable_Design_and_Manufacturing,1957,4632
0,Affordable_Design_and_Manufacturing,1958,4729
0,Affordable_Design_and_Manufacturing,1959,4832
0,Affordable_Design_and_Manufacturing,1960,4983
0,Affordable_Design_and_Manufacturing,1961,5108
0,Affordable_Design_and_Manufacturing,1962,5208
0,Affordable_Design_and_Manufacturing,1963,5328
0,Affordable_Design_and_Manufacturing,1964,5485
0,Affordable_Design_and_Manufacturing,1965,5637
0,Affordable_Design_and_Manufacturing,1966,5778
0,Affordable_Design_and_Manufacturing,1967,5989
0,Affordable_Design_and_Manufacturing,1968,6136
0,Affordable_Design_and_Manufacturing,1969,6312
0,Affordable_Design_and_Manufacturing,1970,6521
0,Affordable_Design_and_Manufacturing,1971,6735
0,Affordable_Design_and_Manufacturing,1972,6943
0,Affordable_Design_and_Manufacturing,1973,7219
0,Affordable_Design_and_Manufacturing,1974,7455
0,Affordable_Design_and_Manufacturing,1975,7746
0,Affordable_Design_and_Manufacturing,1976,8776
0,Affordable_Design_and_Manufacturing,1977,9660
0,Affordable_Design_and_Manufacturing,1978,10537
0,Affordable_Design_and_Manufacturing,1979,11255
0,Affordable_Design_and_Manufacturing,1980,12160
0,Affordable_Design_and_Manufacturing,1981,13188
0,Affordable_Design_and_Manufacturing,1982,14241
0,Affordable_Design_and_Manufacturing,1983,15225
0,Affordable_Design_and_Manufacturing,1984,16434
0,Affordable_Design_and_Manufacturing,1985,17577
0,Affordable_Design_and_Manufacturing,1986,18649
0,Affordable_Design_and_Manufacturing,1987,19982
0,Affordable_Design_and_Manufacturing,1988,21407
0,Affordable_Design_and_Manufacturing,1989,23306
0,Affordable_Design_and_Manufacturing,1990,25173
0,Affordable_Design_and_Manufacturing,1991,27066
0,Affordable_Design_and_Manufacturing,1992,29085
0,Affordable_Design_and_Manufacturing,1993,31336
0,Affordable_Design_and_Manufacturing,1994,33517
0,Affordable_Design_and_Manufacturing,1995,36009
0,Affordable_Design_and_Manufacturing,1996,39038
0,Affordable_Design_and_Manufacturing,1997,42098
0,Affordable_Design_and_Manufacturing,1998,45753
0,Affordable_Design_and_Manufacturing,1999,50391
0,Affordable_Design_and_Manufacturing,2000,55495
0,Affordable_Design_and_Manufacturing,2001,61716
0,Affordable_Design_and_Manufacturing,2002,69725
0,Affordable_Design_and_Manufacturing,2003,78642
0,Affordable_Design_and_Manufacturing,2004,89306
0,Affordable_Design_and_Manufacturing,2005,100697
0,Affordable_Design_and_Manufacturing,2006,113497
0,Affordable_Design_and_Manufacturing,2007,126890
0,Affordable_Design_and_Manufacturing,2008,142656
0,Affordable_Design_and_Manufacturing,2009,159717
0,Affordable_Design_and_Manufacturing,2010,179666
0,Affordable_Design_and_Manufacturing,2011,200929
0,Affordable_Design_and_Manufacturing,2012,226500
0,Affordable_Design_and_Manufacturing,2013,254507
0,Affordable_Design_and_Manufacturing,2014,283648
0,Affordable_Design_and_Manufacturing,2015,315474
0,Affordable_Design_and_Manufacturing,2016,350101
0,Affordable_Design_and_Manufacturing,2017,389255
0,Affordable_Design_and_Manufacturing,2018,435001
0,Affordable_Design_and_Manufacturing,2019,483238
0,Affordable_Design_and_Manufacturing,2020,533866
0,Affordable_Design_and_Manufacturing,2021,590313
0,Affordable_Design_and_Manufacturing,2022,650727
0,Affordable_Design_and_Manufacturing,2023,711573
0,Affordable_Design_and_Manufacturing,2024,775480
0,Affordable_Design_and_Manufacturing,2025,794748
2,Electrical_Power_Systems,1897,227
2,Electrical_Power_Systems,1898,761
2,Electrical_Power_Systems,1899,1338
2,Electrical_Power_Systems,1900,1794
2,Electrical_Power_Systems,1901,2353
2,Electrical_Power_Systems,1902,3175
2,Electrical_Power_Systems,1903,3991
2,Electrical_Power_Systems,1904,4917
2,Electrical_Power_Systems,1905,5797
2,Electrical_Power_Systems,1906,6417
2,Electrical_Power_Systems,1907,6938
2,Electrical_Power_Systems,1908,7446
2,Electrical_Power_Systems,1909,7892
2,Electrical_Power_Systems,1910,8338
2,Electrical_Power_Systems,1911,8626
2,Electrical_Power_Systems,1912,8957
2,Electrical_Power_Systems,1913,9352
2,Electrical_Power_Systems,1914,9584
2,Electrical_Power_Systems,1915,9992
2,Electrical_Power_Systems,1916,10170
2,Electrical_Power_Systems,1917,10450
2,Electrical_Power_Systems,1918,10672
2,Electrical_Power_Systems,1919,10778
2,Electrical_Power_Systems,1920,11209
2,Electrical_Power_Systems,1921,11588
2,Electrical_Power_Systems,1922,11847
2,Electrical_Power_Systems,1923,12447
2,Electrical_Power_Systems,1924,12953
2,Electrical_Power_Systems,1925,13398
2,Electrical_Power_Systems,1926,13876
2,Electrical_Power_Systems,1927,14401
2,Electrical_Power_Systems,1928,14965
2,Electrical_Power_Systems,1929,15809
2,Electrical_Power_Systems,1930,16310
2,Electrical_Power_Systems,1931,17061
2,Electrical_Power_Systems,1932,17839
2,Electrical_Power_Systems,1933,18633
2,Electrical_Power_Systems,1934,19878
2,Electrical_Power_Systems,1935,20949
2,Electrical_Power_Systems,1936,22064
2,Electrical_Power_Systems,1937,23160
2,Electrical_Power_Systems,1938,24100
2,Electrical_Power_Systems,1939,24796
2,Electrical_Power_Systems,1940,25507
2,Electrical_Power_Systems,1941,25891
2,Electrical_Power_Systems,1942,26097
2,Electrical_Power_Systems,1943,26329
2,Electrical_Power_Systems,1944,26519
2,Electrical_Power_Systems,1945,26708
2,Electrical_Power_Systems,1946,26979
2,Electrical_Power_Systems,1947,27324
2,Electrical_Power_Systems,1948,28196
2,Electrical_Power_Systems,1949,29103
2,Electrical_Power_Systems,1950,29544
2,Electrical_Power_Systems,1951,30259
2,Electrical_Power_Systems,1952,31328
2,Electrical_Power_Systems,1953,32204
2,Electrical_Power_Systems,1954,33199
2,Electrical_Power_Systems,1955,34557
2,Electrical_Power_Systems,1956,35614
2,Electrical_Power_Systems,1957,36369
2,Electrical_Power_Systems,1958,37064
2,Electrical_Power_Systems,1959,38219
2,Electrical_Power_Systems,1960,39699
2,Electrical_Power_Systems,1961,40615
2,Electrical_Power_Systems,1962,41453
2,Electrical_Power_Systems,1963,42750
2,Electrical_Power_Systems,1964,44569
2,Electrical_Power_Systems,1965,46153
2,Electrical_Power_Systems,1966,47656
2,Electrical_Power_Systems,1967,49163
2,Electrical_Power_Systems,1968,50662
2,Electrical_Power_Systems,1969,52256
2,Electrical_Power_Systems,1970,54254
2,Electrical_Power_Systems,1971,56242
2,Electrical_Power_Systems,1972,58735
2,Electrical_Power_Systems,1973,60594
2,Electrical_Power_Systems,1974,62903
2,Electrical_Power_Systems,1975,66108
2,Electrical_Power_Systems,1976,73288
2,Electrical_Power_Systems,1977,79262
2,Electrical_Power_Systems,1978,84931
2,Electrical_Power_Systems,1979,89840
2,Electrical_Power_Systems,1980,97478
2,Electrical_Power_Systems,1981,105210
2,Electrical_Power_Systems,1982,114277
2,Electrical_Power_Systems,1983,122268
2,Electrical_Power_Systems,1984,130090
2,Electrical_Power_Systems,1985,137193
2,Electrical_Power_Systems,1986,143898
2,Electrical_Power_Systems,1987,153477
2,Electrical_Power_Systems,1988,163392
2,Electrical_Power_Systems,1989,176212
2,Electrical_Power_Systems,1990,188617
2,Electrical_Power_Systems,1991,200531
2,Electrical_Power_Systems,1992,214895
2,Electrical_Power_Systems,1993,229058
2,Electrical_Power_Systems,1994,244151
2,Electrical_Power_Systems,1995,260484
2,Electrical_Power_Systems,1996,279882
2,Electrical_Power_Systems,1997,300500
2,Electrical_Power_Systems,1998,324758
2,Electrical_Power_Systems,1999,352184
2,Electrical_Power_Systems,2000,381577
2,Electrical_Power_Systems,2001,415057
2,Electrical_Power_Systems,2002,456405
2,Electrical_Power_Systems,2003,500688
2,Electrical_Power_Systems,2004,555592
2,Electrical_Power_Systems,2005,612987
2,Electrical_Power_Systems,2006,678818
2,Electrical_Power_Systems,2007,749461
2,Electrical_Power_Systems,2008,835205
2,Electrical_Power_Systems,2009,936391
2,Electrical_Power_Systems,2010,1054240
2,Electrical_Power_Systems,2011,1191672
2,Electrical_Power_Systems,2012,1361782
2,Electrical_Power_Systems,2013,1554135
2,Electrical_Power_Systems,2014,1754674
2,Electrical_Power_Systems,2015,1975495
2,Electrical_Power_Systems,2016,2209625
2,Electrical_Power_Systems,2017,2472709
2,Electrical_Power_Systems,2018,2767171
2,Electrical_Power_Systems,2019,3093069
2,Electrical_Power_Systems,2020,3436470
2,Electrical_Power_Systems,2021,3807498
2,Electrical_Power_Systems,2022,4195063
2,Electrical_Power_Systems,2023,4578695
2,Electrical_Power_Systems,2024,4988008
2,Electrical_Power_Systems,2025,5109884
3,System_Architecture_and_Documentation,1897,4
3,System_Architecture_and_Documentation,1898,17
3,System_Architecture_and_Documentation,1899,38
3,System_Architecture_and_Documentation,1900,49
3,System_Architecture_and_Documentation,1901,60
3,System_Architecture_and_Documentation,1902,79
3,System_Architecture_and_Documentation,1903,98
3,System_Architecture_and_Documentation,1904,115
3,System_Architecture_and_Documentation,1905,141
3,System_Architecture_and_Documentation,1906,148
3,System_Architecture_and_Documentation,1907,164
3,System_Architecture_and_Documentation,1908,177
3,System_Architecture_and_Documentation,1909,185
3,System_Architecture_and_Documentation,1910,189
3,System_Architecture_and_Documentation,1911,194
3,System_Architecture_and_Documentation,1912,206
3,System_Architecture_and_Documentation,1913,215
3,System_Architecture_and_Documentation,1914,220
3,System_Architecture_and_Documentation,1915,226
3,System_Architecture_and_Documentation,1916,231
3,System_Architecture_and_Documentation,1917,239
3,System_Architecture_and_Documentation,1918,240
3,System_Architecture_and_Documentation,1919,243
3,System_Architecture_and_Documentation,1920,254
3,System_Architecture_and_Documentation,1921,265
3,System_Architecture_and_Documentation,1922,270
3,System_Architecture_and_Documentation,1923,292
3,System_Architecture_and_Documentation,1924,307
3,System_Architecture_and_Documentation,1925,321
3,System_Architecture_and_Documentation,1926,327
3,System_Architecture_and_Documentation,1927,349
3,System_Architecture_and_Documentation,1928,365
3,System_Architecture_and_Documentation,1929,391
3,System_Architecture_and_Documentation,1930,407
3,System_Architecture_and_Documentation,1931,426
3,System_Architecture_and_Documentation,1932,451
3,System_Architecture_and_Documentation,1933,472
3,System_Architecture_and_Documentation,1934,485
3,System_Architecture_and_Documentation,1935,504
3,System_Architecture_and_Documentation,1936,528
3,System_Architecture_and_Documentation,1937,550
3,System_Architecture_and_Documentation,1938,565
3,System_Architecture_and_Documentation,1939,575
3,System_Architecture_and_Documentation,1940,584
3,System_Architecture_and_Documentation,1941,588
3,System_Architecture_and_Documentation,1942,594
3,System_Architecture_and_Documentation,1943,599
3,System_Architecture_and_Documentation,1944,603
3,System_Architecture_and_Documentation,1945,611
3,System_Architecture_and_Documentation,1946,616
3,System_Architecture_and_Documentation,1947,625
3,System_Architecture_and_Documentation,1948,635
3,System_Architecture_and_Documentation,1949,645
3,System_Architecture_and_Documentation,1950,654
3,System_Architecture_and_Documentation,1951,662
3,System_Architecture_and_Documentation,1952,674
3,System_Architecture_and_Documentation,1953,690
3,System_Architecture_and_Documentation,1954,703
3,System_Architecture_and_Documentation,1955,738
3,System_Architecture_and_Documentation,1956,754
3,System_Architecture_and_Documentation,1957,775
3,System_Architecture_and_Documentation,1958,788
3,System_Architecture_and_Documentation,1959,809
3,System_Architecture_and_Documentation,1960,842
3,System_Architecture_and_Documentation,1961,857
3,System_Architecture_and_Documentation,1962,871
3,System_Architecture_and_Documentation,1963,890
3,System_Architecture_and_Documentation,1964,916
3,System_Architecture_and_Documentation,1965,936
3,System_Architecture_and_Documentation,1966,963
3,System_Architecture_and_Documentation,1967,997
3,System_Architecture_and_Documentation,1968,1024
3,System_Architecture_and_Documentation,1969,1063
3,System_Architecture_and_Documentation,1970,1101
3,System_Architecture_and_Documentation,1971,1128
3,System_Architecture_and_Documentation,1972,1176
3,System_Architecture_and_Documentation,1973,1200
3,System_Architecture_and_Documentation,1974,1236
3,System_Architecture_and_Documentation,1975,1272
3,System_Architecture_and_Documentation,1976,1414
3,System_Architecture_and_Documentation,1977,1569
3,System_Architecture_and_Documentation,1978,1770
3,System_Architecture_and_Documentation,1979,2046
3,System_Architecture_and_Documentation,1980,2408
3,System_Architecture_and_Documentation,1981,2807
3,System_Architecture_and_Documentation,1982,3358
3,System_Architecture_and_Documentation,1983,3814
3,System_Architecture_and_Documentation,1984,4272
3,System_Architecture_and_Documentation,1985,4643
3,System_Architecture_and_Documentation,1986,5024
3,System_Architecture_and_Documentation,1987,5594
3,System_Architecture_and_Documentation,1988,6281
3,System_Architecture_and_Documentation,1989,7205
3,System_Architecture_and_Documentation,1990,8150
3,System_Architecture_and_Documentation,1991,9108
3,System_Architecture_and_Documentation,1992,10481
3,System_Architecture_and_Documentation,1993,12069
3,System_Architecture_and_Documentation,1994,13576
3,System_Architecture_and_Documentation,1995,15372
3,System_Architecture_and_Documentation,1996,17316
3,System_Architecture_and_Documentation,1997,17851
3,System_Architecture_and_Documentation,1998,18537
3,System_Architecture_and_Documentation,1999,19268
3,System_Architecture_and_Documentation,2000,20624
3,System_Architecture_and_Documentation,2001,21951
3,System_Architecture_and_Documentation,2002,23470
3,System_Architecture_and_Documentation,2003,25153
3,System_Architecture_and_Documentation,2004,26972
3,System_Architecture_and_Documentation,2005,28481
3,System_Architecture_and_Documentation,2006,29906
3,System_Architecture_and_Documentation,2007,31192
3,System_Architecture_and_Documentation,2008,32671
3,System_Architecture_and_Documentation,2009,34443
3,System_Architecture_and_Documentation,2010,36847
3,System_Architecture_and_Documentation,2011,39625
3,System_Architecture_and_Documentation,2012,43381
3,System_Architecture_and_Documentation,2013,48176
3,System_Architecture_and_Documentation,2014,50781
3,System_Architecture_and_Documentation,2015,53266
3,System_Architecture_and_Documentation,2016,55804
3,System_Architecture_and_Documentation,2017,58495
3,System_Architecture_and_Documentation,2018,61442
3,System_Architecture_and_Documentation,2019,64790
3,System_Architecture_and_Documentation,2020,68423
3,System_Architecture_and_Documentation,2021,72158
3,System_Architecture_and_Documentation,2022,75853
3,System_Architecture_and_Documentation,2023,79313
3,System_Architecture_and_Documentation,2024,82658
3,System_Architecture_and_Documentation,2025,83574
4,Mechanical_Drive_Systems,1897,240
4,Mechanical_Drive_Systems,1898,1271
4,Mechanical_Drive_Systems,1899,2486
4,Mechanical_Drive_Systems,1900,3601
4,Mechanical_Drive_Systems,1901,4498
4,Mechanical_Drive_Systems,1902,5779
4,Mechanical_Drive_Systems,1903,7436
4,Mechanical_Drive_Systems,1904,9301
4,Mechanical_Drive_Systems,1905,11034
4,Mechanical_Drive_Systems,1906,12430
4,Mechanical_Drive_Systems,1907,13587
4,Mechanical_Drive_Systems,1908,14848
4,Mechanical_Drive_Systems,1909,15925
4,Mechanical_Drive_Systems,1910,16717
4,Mechanical_Drive_Systems,1911,17362
4,Mechanical_Drive_Systems,1912,18005
4,Mechanical_Drive_Systems,1913,18938
4,Mechanical_Drive_Systems,1914,19482
4,Mechanical_Drive_Systems,1915,20028
4,Mechanical_Drive_Systems,1916,20544
4,Mechanical_Drive_Systems,1917,21194
4,Mechanical_Drive_Systems,1918,21758
4,Mechanical_Drive_Systems,1919,22233
4,Mechanical_Drive_Systems,1920,23159
4,Mechanical_Drive_Systems,1921,24112
4,Mechanical_Drive_Systems,1922,24819
4,Mechanical_Drive_Systems,1923,25781
4,Mechanical_Drive_Systems,1924,27066
4,Mechanical_Drive_Systems,1925,28041
4,Mechanical_Drive_Systems,1926,29005
4,Mechanical_Drive_Systems,1927,30177
4,Mechanical_Drive_Systems,1928,31984
4,Mechanical_Drive_Systems,1929,33776
4,Mechanical_Drive_Systems,1930,35347
4,Mechanical_Drive_Systems,1931,37486
4,Mechanical_Drive_Systems,1932,39964
4,Mechanical_Drive_Systems,1933,41600
4,Mechanical_Drive_Systems,1934,43899
4,Mechanical_Drive_Systems,1935,46441
4,Mechanical_Drive_Systems,1936,48863
4,Mechanical_Drive_Systems,1937,50924
4,Mechanical_Drive_Systems,1938,52869
4,Mechanical_Drive_Systems,1939,54051
4,Mechanical_Drive_Systems,1940,55125
4,Mechanical_Drive_Systems,1941,55631
4,Mechanical_Drive_Systems,1942,56139
4,Mechanical_Drive_Systems,1943,56510
4,Mechanical_Drive_Systems,1944,56898
4,Mechanical_Drive_Systems,1945,57556
4,Mechanical_Drive_Systems,1946,58229
4,Mechanical_Drive_Systems,1947,59380
4,Mechanical_Drive_Systems,1948,61512
4,Mechanical_Drive_Systems,1949,63293
4,Mechanical_Drive_Systems,1950,64272
4,Mechanical_Drive_Systems,1951,65896
4,Mechanical_Drive_Systems,1952,68040
4,Mechanical_Drive_Systems,1953,69418
4,Mechanical_Drive_Systems,1954,71412
4,Mechanical_Drive_Systems,1955,73571
4,Mechanical_Drive_Systems,1956,75212
4,Mechanical_Drive_Systems,1957,76638
4,Mechanical_Drive_Systems,1958,77937
4,Mechanical_Drive_Systems,1959,79866
4,Mechanical_Drive_Systems,1960,82690
4,Mechanical_Drive_Systems,1961,85101
4,Mechanical_Drive_Systems,1962,86964
4,Mechanical_Drive_Systems,1963,88673
4,Mechanical_Drive_Systems,1964,91553
4,Mechanical_Drive_Systems,1965,93950
4,Mechanical_Drive_Systems,1966,96076
4,Mechanical_Drive_Systems,1967,99723
4,Mechanical_Drive_Systems,1968,103061
4,Mechanical_Drive_Systems,1969,106222
4,Mechanical_Drive_Systems,1970,110092
4,Mechanical_Drive_Systems,1971,113689
4,Mechanical_Drive_Systems,1972,117867
4,Mechanical_Drive_Systems,1973,121701
4,Mechanical_Drive_Systems,1974,125126
4,Mechanical_Drive_Systems,1975,130655
4,Mechanical_Drive_Systems,1976,142373
4,Mechanical_Drive_Systems,1977,151311
4,Mechanical_Drive_Systems,1978,160646
4,Mechanical_Drive_Systems,1979,167384
4,Mechanical_Drive_Systems,1980,177120
4,Mechanical_Drive_Systems,1981,187283
4,Mechanical_Drive_Systems,1982,197399
4,Mechanical_Drive_Systems,1983,207380
4,Mechanical_Drive_Systems,1984,218837
4,Mechanical_Drive_Systems,1985,230958
4,Mechanical_Drive_Systems,1986,243147
4,Mechanical_Drive_Systems,1987,259822
4,Mechanical_Drive_Systems,1988,277656
4,Mechanical_Drive_Systems,1989,300873
4,Mechanical_Drive_Systems,1990,321728
4,Mechanical_Drive_Systems,1991,342987
4,Mechanical_Drive_Systems,1992,364742
4,Mechanical_Drive_Systems,1993,385632
4,Mechanical_Drive_Systems,1994,407552
4,Mechanical_Drive_Systems,1995,431113
4,Mechanical_Drive_Systems,1996,457957
4,Mechanical_Drive_Systems,1997,486276
4,Mechanical_Drive_Systems,1998,521595
4,Mechanical_Drive_Systems,1999,566233
4,Mechanical_Drive_Systems,2000,613817
4,Mechanical_Drive_Systems,2001,665604
4,Mechanical_Drive_Systems,2002,730885
4,Mechanical_Drive_Systems,2003,800955
4,Mechanical_Drive_Systems,2004,885547
4,Mechanical_Drive_Systems,2005,976291
4,Mechanical_Drive_Systems,2006,1075994
4,Mechanical_Drive_Systems,2007,1188370
4,Mechanical_Drive_Systems,2008,1319186
4,Mechanical_Drive_Systems,2009,1465880
4,Mechanical_Drive_Systems,2010,1625915
4,Mechanical_Drive_Systems,2011,1795336
4,Mechanical_Drive_Systems,2012,2000393
4,Mechanical_Drive_Systems,2013,2226174
4,Mechanical_Drive_Systems,2014,2456422
4,Mechanical_Drive_Systems,2015,2712100
4,Mechanical_Drive_Systems,2016,2968382
4,Mechanical_Drive_Systems,2017,3256982
4,Mechanical_Drive_Systems,2018,3586924
4,Mechanical_Drive_Systems,2019,3962563
4,Mechanical_Drive_Systems,2020,4369013
4,Mechanical_Drive_Systems,2021,4807376
4,Mechanical_Drive_Systems,2022,5251211
4,Mechanical_Drive_Systems,2023,5662526
4,Mechanical_Drive_Systems,2024,6098135
4,Mechanical_Drive_Systems,2025,6215055
5,Conceptual_and_Investigative_Methods,1897,18
5,Conceptual_and_Investigative_Methods,1898,87
5,Conceptual_and_Investigative_Methods,1899,176
5,Conceptual_and_Investigative_Methods,1900,252
5,Conceptual_and_Investigative_Methods,1901,327
5,Conceptual_and_Investigative_Methods,1902,429
5,Conceptual_and_Investigative_Methods,1903,554
5,Conceptual_and_Investigative_Methods,1904,654
5,Conceptual_and_Investigative_Methods,1905,738
5,Conceptual_and_Investigative_Methods,1906,834
5,Conceptual_and_Investigative_Methods,1907,905
5,Conceptual_and_Investigative_Methods,1908,957
5,Conceptual_and_Investigative_Methods,1909,1005
5,Conceptual_and_Investigative_Methods,1910,1055
5,Conceptual_and_Investigative_Methods,1911,1090
5,Conceptual_and_Investigative_Methods,1912,1144
5,Conceptual_and_Investigative_Methods,1913,1187
5,Conceptual_and_Investigative_Methods,1914,1227
5,Conceptual_and_Investigative_Methods,1915,1266
5,Conceptual_and_Investigative_Methods,1916,1285
5,Conceptual_and_Investigative_Methods,1917,1316
5,Conceptual_and_Investigative_Methods,1918,1331
5,Conceptual_and_Investigative_Methods,1919,1360
5,Conceptual_and_Investigative_Methods,1920,1402
5,Conceptual_and_Investigative_Methods,1921,1464
5,Conceptual_and_Investigative_Methods,1922,1514
5,Conceptual_and_Investigative_Methods,1923,1581
5,Conceptual_and_Investigative_Methods,1924,1651
5,Conceptual_and_Investigative_Methods,1925,1728
5,Conceptual_and_Investigative_Methods,1926,1796
5,Conceptual_and_Investigative_Methods,1927,1856
5,Conceptual_and_Investigative_Methods,1928,1947
5,Conceptual_and_Investigative_Methods,1929,2046
5,Conceptual_and_Investigative_Methods,1930,2121
5,Conceptual_and_Investigative_Methods,1931,2217
5,Conceptual_and_Investigative_Methods,1932,2319
5,Conceptual_and_Investigative_Methods,1933,2430
5,Conceptual_and_Investigative_Methods,1934,2558
5,Conceptual_and_Investigative_Methods,1935,2668
5,Conceptual_and_Investigative_Methods,1936,2775
5,Conceptual_and_Investigative_Methods,1937,2879
5,Conceptual_and_Investigative_Methods,1938,2970
5,Conceptual_and_Investigative_Methods,1939,3056
5,Conceptual_and_Investigative_Methods,1940,3125
5,Conceptual_and_Investigative_Methods,1941,3169
5,Conceptual_and_Investigative_Methods,1942,3199
5,Conceptual_and_Investigative_Methods,1943,3220
5,Conceptual_and_Investigative_Methods,1944,3255
5,Conceptual_and_Investigative_Methods,1945,3287
5,Conceptual_and_Investigative_Methods,1946,3317
5,Conceptual_and_Investigative_Methods,1947,3351
5,Conceptual_and_Investigative_Methods,1948,3406
5,Conceptual_and_Investigative_Methods,1949,3477
5,Conceptual_and_Investigative_Methods,1950,3540
5,Conceptual_and_Investigative_Methods,1951,3600
5,Conceptual_and_Investigative_Methods,1952,3678
5,Conceptual_and_Investigative_Methods,1953,3749
5,Conceptual_and_Investigative_Methods,1954,3836
5,Conceptual_and_Investigative_Methods,1955,3953
5,Conceptual_and_Investigative_Methods,1956,4039
5,Conceptual_and_Investigative_Methods,1957,4122
5,Conceptual_and_Investigative_Methods,1958,4191
5,Conceptual_and_Investigative_Methods,1959,4265
5,Conceptual_and_Investigative_Methods,1960,4385
5,Conceptual_and_Investigative_Methods,1961,4472
5,Conceptual_and_Investigative_Methods,1962,4534
5,Conceptual_and_Investigative_Methods,1963,4624
5,Conceptual_and_Investigative_Methods,1964,4716
5,Conceptual_and_Investigative_Methods,1965,4804
5,Conceptual_and_Investigative_Methods,1966,4868
5,Conceptual_and_Investigative_Methods,1967,4949
5,Conceptual_and_Investigative_Methods,1968,5036
5,Conceptual_and_Investigative_Methods,1969,5120
5,Conceptual_and_Investigative_Methods,1970,5246
5,Conceptual_and_Investigative_Methods,1971,5300
5,Conceptual_and_Investigative_Methods,1972,5389
5,Conceptual_and_Investigative_Methods,1973,5456
5,Conceptual_and_Investigative_Methods,1974,5519
5,Conceptual_and_Investigative_Methods,1975,5609
5,Conceptual_and_Investigative_Methods,1976,6088
5,Conceptual_and_Investigative_Methods,1977,6468
5,Conceptual_and_Investigative_Methods,1978,6933
5,Conceptual_and_Investigative_Methods,1979,7291
5,Conceptual_and_Investigative_Methods,1980,7747
5,Conceptual_and_Investigative_Methods,1981,8300
5,Conceptual_and_Investigative_Methods,1982,8888
5,Conceptual_and_Investigative_Methods,1983,9434
5,Conceptual_and_Investigative_Methods,1984,10109
5,Conceptual_and_Investigative_Methods,1985,10766
5,Conceptual_and_Investigative_Methods,1986,11448
5,Conceptual_and_Investigative_Methods,1987,12320
5,Conceptual_and_Investigative_Methods,1988,13292
5,Conceptual_and_Investigative_Methods,1989,14504
5,Conceptual_and_Investigative_Methods,1990,15704
5,Conceptual_and_Investigative_Methods,1991,16901
5,Conceptual_and_Investigative_Methods,1992,18289
5,Conceptual_and_Investigative_Methods,1993,19624
5,Conceptual_and_Investigative_Methods,1994,21036
5,Conceptual_and_Investigative_Methods,1995,22567
5,Conceptual_and_Investigative_Methods,1996,24302
5,Conceptual_and_Investigative_Methods,1997,26142
5,Conceptual_and_Investigative_Methods,1998,29008
